Prov_Name,Topic,Characteristic,Total
Manitoba,Income in 2000,   Government transfers - % of income,13.4
Manitoba,Income in 2000,   Other money - % of income,11.3
Manitoba,Language Used Most Often at Work,Total - Population 15 years and over who worked since 2000,631810
Manitoba,Language Used Most Often at Work,   English,609610
Manitoba,Language Used Most Often at Work,   French,6350
Manitoba,Language Used Most Often at Work,   Non-official language,9790
Manitoba,Language Used Most Often at Work,   English and French,1695
Manitoba,Language Used Most Often at Work,   English and non-official language,4265
Manitoba,Language Used Most Often at Work,   French and non-official language,15
Manitoba,Language Used Most Often at Work,"   English, French and non-official language",90
Manitoba,Place of Work Status,Employed labour force 15 years and over,549995
Manitoba,Place of Work Status,   Worked at home,54315
Manitoba,Place of Work Status,   Worked outside Canada,1610
Manitoba,Place of Work Status,   No fixed workplace address,43340
Manitoba,Place of Work Status,   Worked at usual place,450735
Manitoba,Mode of Transportation to Work,Total -All modes,494070
Manitoba,Mode of Transportation to Work,"   Car, truck, van, as driver",357520
Manitoba,Mode of Transportation to Work,"   Car, truck, van, as passenger",39860
Manitoba,Mode of Transportation to Work,   Public transit,44815
Manitoba,Mode of Transportation to Work,   Walked or bicycled,46635
Manitoba,Mode of Transportation to Work,   Other method,5240
Manitoba,Unpaid Work, Persons reporting hours of unpaid work,799085
Manitoba,Unpaid Work, Persons reporting hours of unpaid housework,787905
Manitoba,Unpaid Work," Persons reporting hours looking after children, without pay",348445
Manitoba,Unpaid Work, Persons reporting hours of unpaid care or assistance to seniors,180275
Manitoba,Labour Force Indicators, Participation rate,67.3
Manitoba,Labour Force Indicators, Employment rate,63.3
Manitoba,Labour Force Indicators, Unemployment rate,6.1
Manitoba,Industry,Total - Experienced labour force,577340
Manitoba,Industry,   Agriculture and other resource-based industries,48700
Manitoba,Industry,   Manufacturing and construction industries,96660
Manitoba,Industry,   Wholesale and retail trade,84185
Manitoba,Industry,   Finance and real estate,28780
Manitoba,Industry,   Health and education,114265
Manitoba,Industry,   Business services,87955
Manitoba,Industry,   Other services,116800
Manitoba,Occupation,Total - Experienced labour force,577340
Manitoba,Occupation,   Management occupations,50850
Manitoba,Occupation,"   Business, finance and administration occupations",101940
Manitoba,Occupation,   Natural and applied sciences and related occupations,26695
Manitoba,Occupation,   Health occupations,36690
Manitoba,Occupation,"   Social science, education, government service and religion",45890
Manitoba,Occupation,"   Art, culture, recreation and sport",12170
Manitoba,Occupation,   Sales and service occupations,139940
Manitoba,Occupation,"   Trades, transport and equipment operators and related occupations",85640
Manitoba,Occupation,   Occupations unique to primary industry,40580
Manitoba,Occupation,"   Occupations unique to processing, manufacturing and utilities",36950
Manitoba,Selected Family Characteristics,Total number of families,302855
Manitoba,Selected Family Characteristics,   Number of married-couple families,224055
Manitoba,Selected Family Characteristics,   Average number of persons in married-couple families,3.2
Manitoba,Selected Family Characteristics,   Number of common-law couple families,29635
Manitoba,Selected Family Characteristics,   Average number of persons in common-law-couple families,2.8
Manitoba,Selected Family Characteristics,   Number of lone-parent families,49160
Manitoba,Selected Family Characteristics,   Average number of persons in lone-parent families,2.6
Manitoba,Selected Family Characteristics,   Number of female lone-parent families,40100
Manitoba,Selected Family Characteristics,   Average number of persons in female lone-parent families,2.6
Manitoba,Selected Family Characteristics,   Number of male lone-parent families,9060
Manitoba,Selected Family Characteristics,   Average number of persons in male lone-parent families,2.5
Manitoba,Selected Family Characteristics,"Median family income, 2000 ($) - All census families",50934
Manitoba,Selected Family Characteristics,"   Median family income, 2000 ($) - Couple families",55885
Manitoba,Selected Family Characteristics,"   Median family income, 2000 ($) - Lone-parent families",26469
Manitoba,Selected Household Characteristics,Total - All private households,432555
Manitoba,Selected Household Characteristics,   Households containing a couple (married or common-law) with children,127915
Manitoba,Selected Household Characteristics,   Households containing a couple (married or common-law) without children,118405
Manitoba,Selected Household Characteristics,   One-person households,121755
Manitoba,Selected Household Characteristics,   Other household types,64475
Manitoba,Selected Household Characteristics,"Median household income, 2000 ($) - All households",41661
Manitoba,Selected Household Characteristics,"   Median household income, 2000 ($) - One-person households",20020
Manitoba,Selected Household Characteristics,"   Median household income, 2000 ($) - Two-or-more-persons households",52250
Manitoba,Selected Household Characteristics,Number of rented dwellings,127030
Manitoba,Selected Household Characteristics,   Average gross monthly payments for rented dwellings ($),523
Manitoba,Selected Household Characteristics,Number of owner-occupied dwellings,276735
Manitoba,Selected Household Characteristics,   Average monthly payments for owner-occupied dwellings ($),685
Manitoba,Selected Occupied Private Dwelling Characteristics,Total number of dwellings,432550
Manitoba,Selected Occupied Private Dwelling Characteristics,   Number of owned dwellings,293295
Manitoba,Selected Occupied Private Dwelling Characteristics,   Number of rented dwellings,128930
Manitoba,Selected Occupied Private Dwelling Characteristics,   Number of dwellings constructed before 1991,393615
Manitoba,Selected Occupied Private Dwelling Characteristics,   Number of dwellings constructed between 1991 and 2001,38940
Manitoba,Selected Occupied Private Dwelling Characteristics,   Average value of dwelling ($),97670
Manitoba,Health Status,"Self-rated health, 2005",59
Manitoba,Health Status,   Low 95% confidence interval,57.2
Manitoba,Health Status,   High 95% confidence interval,60.7
Manitoba,Health Status,"Adult obesity, 2005",18.1
Manitoba,Health Status,   Low 95% confidence interval,16.8
Manitoba,Health Status,   High 95% confidence interval,19.4
Manitoba,Health Status,"Self-rated mental health, 2005",70.4
Manitoba,Health Status,   Low 95% confidence interval,68.7
Manitoba,Health Status,   High 95% confidence interval,72.1
Manitoba,Determinants of health,"Current smoker, 2005",20.4
Manitoba,Determinants of health,   Low 95% confidence interval,18.9
Manitoba,Determinants of health,   High 95% confidence interval,21.9
Manitoba,Determinants of health,"Physical activity, 2005",47.3
Manitoba,Determinants of health,   Low 95% confidence interval,45.4
Manitoba,Determinants of health,   High 95% confidence interval,49.1
Manitoba,Determinants of health,"Life stress, 2005",19.8
Manitoba,Determinants of health,   Low 95% confidence interval,18.4
Manitoba,Determinants of health,   High 95% confidence interval,21.2
Manitoba,Determinants of health,"Sense of community belonging, 2005",65.9
Manitoba,Determinants of health,   Low 95% confidence interval,64.1
Manitoba,Determinants of health,   High 95% confidence interval,67.7
Manitoba,Health system,"Mammography, 2005",
Manitoba,Health system,   Low 95% confidence interval,
Manitoba,Health system,   High 95% confidence interval,
Manitoba,Health system,"Influenza immunization, 2005",27.2
Manitoba,Health system,   Low 95% confidence interval,25.8
Manitoba,Health system,   High 95% confidence interval,28.6
Manitoba,Health system,"Has a regular medical doctor, 2005",83.9
Manitoba,Health system,   Low 95% confidence interval,82.7
Manitoba,Health system,   High 95% confidence interval,85.1
Saskatchewan,Population and Dwelling Counts,Population in 2001,978933
Saskatchewan,Population and Dwelling Counts, Population in 1996,990237
Saskatchewan,Population and Dwelling Counts, 1996 to 2001 population change (%),-1.1
Saskatchewan,Population and Dwelling Counts, Total private dwellings,431628
Saskatchewan,Population and Dwelling Counts, Population density per square kilometre,1.7
Saskatchewan,Population and Dwelling Counts, Land area (square km),586561.35
Saskatchewan,Age Characteristics of the Population,Total - All persons,978930
Saskatchewan,Age Characteristics of the Population,   Age 0-4,60940
Saskatchewan,Age Characteristics of the Population,   Age 5-14,146285
Saskatchewan,Age Characteristics of the Population,   Age 15-19,78320
Saskatchewan,Age Characteristics of the Population,   Age 20-24,65920
Saskatchewan,Age Characteristics of the Population,   Age 25-44,264460
Saskatchewan,Age Characteristics of the Population,   Age 45-54,130880
Saskatchewan,Age Characteristics of the Population,   Age 55-64,84560
Saskatchewan,Age Characteristics of the Population,   Age 65-74,72580
Saskatchewan,Age Characteristics of the Population,   Age 75-84,53895
Saskatchewan,Age Characteristics of the Population,   Age 85 and over,21090
Saskatchewan,Age Characteristics of the Population, Median age of the population,36.7
Saskatchewan,Age Characteristics of the Population, % of the population ages 15 and over,78.8
Saskatchewan,Common-law Status,Total - Population 15 years and over,771710
Saskatchewan,Common-law Status,   Not in a common-law relationship,722305
Saskatchewan,Common-law Status,   In a common-law relationship,49405
Saskatchewan,Legal Marital Status,Total - Population 15 years and over,771705
Saskatchewan,Legal Marital Status,   Single,243585
Saskatchewan,Legal Marital Status,   Married,404175
Saskatchewan,Legal Marital Status,   Separated,19245
Saskatchewan,Legal Marital Status,   Divorced,46945
Saskatchewan,Legal Marital Status,   Widowed,57760
Saskatchewan,Language(s) First Learned and Still Understood,Total - All persons,963150
Saskatchewan,Language(s) First Learned and Still Understood,   English only,817955
Saskatchewan,Language(s) First Learned and Still Understood,   French only,17775
Saskatchewan,Language(s) First Learned and Still Understood,   Both English and French,1375
Saskatchewan,Language(s) First Learned and Still Understood,   Other languages,126040
Saskatchewan,Mobility Status - Place of Residence 1 Year Ago,Total population 1 year and over,951870
Saskatchewan,Mobility Status - Place of Residence 1 Year Ago,   Lived at the same address 1 year ago,814685
Saskatchewan,Mobility Status - Place of Residence 1 Year Ago,"   Lived within the same province/territory 1 year ago, but changed address",120340
Saskatchewan,Mobility Status - Place of Residence 1 Year Ago,   Lived in a different province/territory or country 1 year ago,16845
Saskatchewan,Mobility Status - Place of Residence 5 Years Ago,Total population 5 years and over,901900
Saskatchewan,Mobility Status - Place of Residence 5 Years Ago,   Lived at the same address 5 years ago,556015
Saskatchewan,Mobility Status - Place of Residence 5 Years Ago,"   Lived within the same province/territory 5 years ago, but changed address",293965
Saskatchewan,Mobility Status - Place of Residence 5 Years Ago,   Lived in a different province/territory or country 5 years ago,51920
Saskatchewan,Immigration Characteristics,Total - All persons,963150
Saskatchewan,Immigration Characteristics,   Canadian-born population,912220
Saskatchewan,Immigration Characteristics,   Foreign-born population,47825
Saskatchewan,Immigration Characteristics,      Immigrated before 1991,36460
Saskatchewan,Immigration Characteristics,      Immigrated between 1991 and 2001,11370
Saskatchewan,Immigration Characteristics,   Non-permanent residents,3105
Saskatchewan,Aboriginal Population,Total - All persons,963150
Saskatchewan,Aboriginal Population,   Aboriginal identity population,130190
Saskatchewan,Aboriginal Population,   Non-Aboriginal population,832960
Saskatchewan,Visible Minority Status,Total population by visible minority groups,963150
Saskatchewan,Visible Minority Status,   Visible minority population,27580
Saskatchewan,Visible Minority Status,      Chinese,8085
Saskatchewan,Visible Minority Status,      South Asian,4090
Saskatchewan,Visible Minority Status,      Black,4165
Saskatchewan,Visible Minority Status,      Filipino,3030
Saskatchewan,Visible Minority Status,      Latin American,2010
Saskatchewan,Visible Minority Status,      Southeast Asian,2600
Saskatchewan,Visible Minority Status,      Arab,900
Saskatchewan,Visible Minority Status,      West Asian,575
Saskatchewan,Visible Minority Status,      Korean,635
Saskatchewan,Visible Minority Status,      Japanese,435
Saskatchewan,Visible Minority Status,"      Visible minority, n.i.e",420
Saskatchewan,Visible Minority Status,      Multiple visible minorities,640
Saskatchewan,Visible Minority Status,   All others,935570
Saskatchewan,Religion,Total - Religion,963150
Saskatchewan,Religion,   Catholic,305385
Saskatchewan,Religion,   Protestant,449200
Saskatchewan,Religion,   Christian Orthodox,14280
Saskatchewan,Religion,"   Christian, n.i.e.",27070
Saskatchewan,Religion,   Muslim,2230
Saskatchewan,Religion,   Jewish,865
Saskatchewan,Religion,   Buddhist,3055
Saskatchewan,Religion,   Hindu,1590
Saskatchewan,Religion,   Sikh,500
Saskatchewan,Religion,   Eastern religions,775
Saskatchewan,Religion,   Other religions,6750
Saskatchewan,Religion,   No religious affiliation,151450
Saskatchewan,School Attendance,Total population 15 years and over attending school full time,89850
Saskatchewan,School Attendance,   Age group 15-19 attending full time,52510
Saskatchewan,School Attendance,   Age group 20-24 attending full time,22185
Saskatchewan,School Attendance,Total population 15 years and over attending school part time,24320
Saskatchewan,School Attendance,   Age group 15-19 attending part time,2245
Saskatchewan,School Attendance,   Age group 20-24 attending part time,4575
Saskatchewan,Highest Level of Schooling,Total population aged 20-34,179530
Saskatchewan,Highest Level of Schooling,   % of the population aged 20-34 with less than a high school graduation certificate,21.8
Saskatchewan,Highest Level of Schooling,   % of the population aged 20-34 with a high school graduation certificate and/or some postsecondary,32.5
Saskatchewan,Highest Level of Schooling,   % of the population aged 20-34 with a trades certificate or diploma,13.7
Saskatchewan,Highest Level of Schooling,   % of the population aged 20-34 with a college certificate or diploma,15.4
Saskatchewan,Highest Level of Schooling,"   % of the population aged 20-34 with a university certificate, diploma or degree",16.6
Saskatchewan,Highest Level of Schooling,Total population aged 35-44,148010
Saskatchewan,Highest Level of Schooling,   % of the population aged 35-44 with less than a high school graduation certificate,25.5
Saskatchewan,Highest Level of Schooling,   % of the population aged 35-44 with a high school graduation certificate and/or some postsecondary,23.6
Saskatchewan,Highest Level of Schooling,   % of the population aged 35-44 with a trades certificate or diploma,17.3
Saskatchewan,Highest Level of Schooling,   % of the population aged 35-44 with a college certificate or diploma,17
Saskatchewan,Highest Level of Schooling,"   % of the population aged 35-44 with a university certificate, diploma or degree",16.7
Saskatchewan,Highest Level of Schooling,Total population aged 45-64,213530
Saskatchewan,Highest Level of Schooling,   % of the population aged 45-64 with less than a high school graduation certificate,34
Saskatchewan,Highest Level of Schooling,   % of the population aged 45-64 with a high school graduation certificate and/or some postsecondary,18.7
Saskatchewan,Highest Level of Schooling,   % of the population aged 45-64 with a trades certificate or diploma,15.1
Saskatchewan,Highest Level of Schooling,   % of the population aged 45-64 with a college certificate or diploma,13.7
Saskatchewan,Highest Level of Schooling,"   % of the population aged 45-64 with a university certificate, diploma or degree",18.4
Saskatchewan,Earnings in 2000, All persons with earnings (counts),534355
Saskatchewan,Earnings in 2000, Average earnings (all persons with earnings ($)),25691
Saskatchewan,Earnings in 2000," Worked full year, full time (counts)",276420
Saskatchewan,Earnings in 2000," Average earnings (worked full year, full time ($))",35461
Saskatchewan,Income in 2000,Persons 15 years of age and over with income,722760
Saskatchewan,Income in 2000,Median total income of persons 15 years of age and over ($),19636
Saskatchewan,Income in 2000,Composition of total income (100%),100
Saskatchewan,Income in 2000,   Earnings - % of income,73.6
Saskatchewan,Income in 2000,   Government transfers - % of income,14.7
Saskatchewan,Income in 2000,   Other money - % of income,11.7
Saskatchewan,Language Used Most Often at Work,Total - Population 15 years and over who worked since 2000,550605
Saskatchewan,Language Used Most Often at Work,   English,541685
Saskatchewan,Language Used Most Often at Work,   French,1755
Saskatchewan,Language Used Most Often at Work,   Non-official language,4375
Saskatchewan,Language Used Most Often at Work,   English and French,360
Saskatchewan,Language Used Most Often at Work,   English and non-official language,2400
Saskatchewan,Language Used Most Often at Work,   French and non-official language,20
Saskatchewan,Language Used Most Often at Work,"   English, French and non-official language",10
Saskatchewan,Place of Work Status,Employed labour force 15 years and over,479740
Saskatchewan,Place of Work Status,   Worked at home,86505
Saskatchewan,Place of Work Status,   Worked outside Canada,870
Saskatchewan,Place of Work Status,   No fixed workplace address,40370
Saskatchewan,Place of Work Status,   Worked at usual place,351995
Saskatchewan,Mode of Transportation to Work,Total -All modes,392365
Saskatchewan,Mode of Transportation to Work,"   Car, truck, van, as driver",312550
Saskatchewan,Mode of Transportation to Work,"   Car, truck, van, as passenger",26170
Saskatchewan,Mode of Transportation to Work,   Public transit,9365
Saskatchewan,Mode of Transportation to Work,   Walked or bicycled,38895
Saskatchewan,Mode of Transportation to Work,   Other method,5395
Saskatchewan,Unpaid Work, Persons reporting hours of unpaid work,697790
Saskatchewan,Unpaid Work, Persons reporting hours of unpaid housework,688620
Saskatchewan,Unpaid Work," Persons reporting hours looking after children, without pay",302145
Saskatchewan,Unpaid Work, Persons reporting hours of unpaid care or assistance to seniors,165260
Saskatchewan,Labour Force Indicators, Participation rate,67.8
Saskatchewan,Labour Force Indicators, Employment rate,63.5
Saskatchewan,Labour Force Indicators, Unemployment rate,6.3
Saskatchewan,Industry,Total - Experienced labour force,504020
Saskatchewan,Industry,   Agriculture and other resource-based industries,92070
Saskatchewan,Industry,   Manufacturing and construction industries,56615
Saskatchewan,Industry,   Wholesale and retail trade,73425
Saskatchewan,Industry,   Finance and real estate,25290
Saskatchewan,Industry,   Health and education,92210
Saskatchewan,Industry,   Business services,64880
Saskatchewan,Industry,   Other services,99530
Saskatchewan,Occupation,Total - Experienced labour force,504015
Saskatchewan,Occupation,   Management occupations,42630
Saskatchewan,Occupation,"   Business, finance and administration occupations",74715
Saskatchewan,Occupation,   Natural and applied sciences and related occupations,19525
Saskatchewan,Occupation,   Health occupations,29810
Saskatchewan,Occupation,"   Social science, education, government service and religion",38835
Saskatchewan,Occupation,"   Art, culture, recreation and sport",10210
Saskatchewan,Occupation,   Sales and service occupations,118255
Saskatchewan,Occupation,"   Trades, transport and equipment operators and related occupations",74545
Saskatchewan,Occupation,   Occupations unique to primary industry,79955
Saskatchewan,Occupation,"   Occupations unique to processing, manufacturing and utilities",15545
Saskatchewan,Selected Family Characteristics,Total number of families,265620
Saskatchewan,Selected Family Characteristics,   Number of married-couple families,198300
Saskatchewan,Selected Family Characteristics,   Average number of persons in married-couple families,3.1
Saskatchewan,Selected Family Characteristics,   Number of common-law couple families,25255
Saskatchewan,Selected Family Characteristics,   Average number of persons in common-law-couple families,2.9
Saskatchewan,Selected Family Characteristics,   Number of lone-parent families,42065
Saskatchewan,Selected Family Characteristics,   Average number of persons in lone-parent families,2.7
Saskatchewan,Selected Family Characteristics,   Number of female lone-parent families,34160
Saskatchewan,Selected Family Characteristics,   Average number of persons in female lone-parent families,2.7
Saskatchewan,Selected Family Characteristics,   Number of male lone-parent families,7910
Saskatchewan,Selected Family Characteristics,   Average number of persons in male lone-parent families,2.5
Saskatchewan,Selected Family Characteristics,"Median family income, 2000 ($) - All census families",49264
Saskatchewan,Selected Family Characteristics,"   Median family income, 2000 ($) - Couple families",54341
Saskatchewan,Selected Family Characteristics,"   Median family income, 2000 ($) - Lone-parent families",24787
Saskatchewan,Selected Household Characteristics,Total - All private households,379680
Saskatchewan,Selected Household Characteristics,   Households containing a couple (married or common-law) with children,110975
Saskatchewan,Selected Household Characteristics,   Households containing a couple (married or common-law) without children,108210
Saskatchewan,Selected Household Characteristics,   One-person households,105150
Saskatchewan,Selected Household Characteristics,   Other household types,55350
Saskatchewan,Selected Household Characteristics,"Median household income, 2000 ($) - All households",40251
Saskatchewan,Selected Household Characteristics,"   Median household income, 2000 ($) - One-person households",18745
Saskatchewan,Selected Household Characteristics,"   Median household income, 2000 ($) - Two-or-more-persons households",50328
Saskatchewan,Selected Household Characteristics,Number of rented dwellings,99540
Saskatchewan,Selected Household Characteristics,   Average gross monthly payments for rented dwellings ($),524
Saskatchewan,Selected Household Characteristics,Number of owner-occupied dwellings,235530
Saskatchewan,Selected Household Characteristics,   Average monthly payments for owner-occupied dwellings ($),638
Saskatchewan,Selected Occupied Private Dwelling Characteristics,Total number of dwellings,379680
Saskatchewan,Selected Occupied Private Dwelling Characteristics,   Number of owned dwellings,268790
Saskatchewan,Selected Occupied Private Dwelling Characteristics,   Number of rented dwellings,101815
Saskatchewan,Selected Occupied Private Dwelling Characteristics,   Number of dwellings constructed before 1991,349635
Saskatchewan,Selected Occupied Private Dwelling Characteristics,   Number of dwellings constructed between 1991 and 2001,30045
Saskatchewan,Selected Occupied Private Dwelling Characteristics,   Average value of dwelling ($),93065
Saskatchewan,Health Status,"Self-rated health, 2005",58.1
Saskatchewan,Health Status,   Low 95% confidence interval,56.6
Saskatchewan,Health Status,   High 95% confidence interval,59.6
Saskatchewan,Health Status,"Adult obesity, 2005",20.6
Saskatchewan,Health Status,   Low 95% confidence interval,19.2
Saskatchewan,Health Status,   High 95% confidence interval,22
Saskatchewan,Health Status,"Self-rated mental health, 2005",70.7
Saskatchewan,Health Status,   Low 95% confidence interval,69.2
Saskatchewan,Health Status,   High 95% confidence interval,72.2
Saskatchewan,Determinants of health,"Current smoker, 2005",23.8
Saskatchewan,Determinants of health,   Low 95% confidence interval,22.5
Saskatchewan,Determinants of health,   High 95% confidence interval,25.1
Saskatchewan,Determinants of health,"Physical activity, 2005",49.2
Saskatchewan,Determinants of health,   Low 95% confidence interval,47.6
Saskatchewan,Determinants of health,   High 95% confidence interval,50.8
Saskatchewan,Determinants of health,"Life stress, 2005",21.2
Saskatchewan,Determinants of health,   Low 95% confidence interval,19.7
Saskatchewan,Determinants of health,   High 95% confidence interval,22.7
Saskatchewan,Determinants of health,"Sense of community belonging, 2005",70.2
Saskatchewan,Determinants of health,   Low 95% confidence interval,68.7
Saskatchewan,Determinants of health,   High 95% confidence interval,71.7
Saskatchewan,Health system,"Mammography, 2005",
Saskatchewan,Health system,   Low 95% confidence interval,
Saskatchewan,Health system,   High 95% confidence interval,
Saskatchewan,Health system,"Influenza immunization, 2005",27.6
Saskatchewan,Health system,   Low 95% confidence interval,26.3
Saskatchewan,Health system,   High 95% confidence interval,29
Saskatchewan,Health system,"Has a regular medical doctor, 2005",84.3
Saskatchewan,Health system,   Low 95% confidence interval,83.2
Saskatchewan,Health system,   High 95% confidence interval,85.5
Alberta,Population and Dwelling Counts,Population in 2001,2974807
Alberta,Population and Dwelling Counts, Population in 1996,2696826
Alberta,Population and Dwelling Counts, 1996 to 2001 population change (%),10.3
Alberta,Population and Dwelling Counts, Total private dwellings,1171841
Alberta,Population and Dwelling Counts, Population density per square kilometre,4.6
Alberta,Population and Dwelling Counts, Land area (square km),639987.12
Alberta,Age Characteristics of the Population,Total - All persons,2974805
Alberta,Age Characteristics of the Population,   Age 0-4,186430
Alberta,Age Characteristics of the Population,   Age 5-14,431160
Alberta,Age Characteristics of the Population,   Age 15-19,222960
Alberta,Age Characteristics of the Population,   Age 20-24,215125
Alberta,Age Characteristics of the Population,   Age 25-44,948740
Alberta,Age Characteristics of the Population,   Age 45-54,420890
Alberta,Age Characteristics of the Population,   Age 55-64,241090
Alberta,Age Characteristics of the Population,   Age 65-74,173190
Alberta,Age Characteristics of the Population,   Age 75-84,102350
Alberta,Age Characteristics of the Population,   Age 85 and over,32860
Alberta,Age Characteristics of the Population, Median age of the population,35
Alberta,Age Characteristics of the Population, % of the population ages 15 and over,79.2
Alberta,Common-law Status,Total - Population 15 years and over,2357215
Alberta,Common-law Status,   Not in a common-law relationship,2173030
Alberta,Common-law Status,   In a common-law relationship,184185
Alberta,Legal Marital Status,Total - Population 15 years and over,2357210
Alberta,Legal Marital Status,   Single,770340
Alberta,Legal Marital Status,   Married,1224050
Alberta,Legal Marital Status,   Separated,67580
Alberta,Legal Marital Status,   Divorced,177985
Alberta,Legal Marital Status,   Widowed,117260
Alberta,Language(s) First Learned and Still Understood,Total - All persons,2941150
Alberta,Language(s) First Learned and Still Understood,   English only,2379515
Alberta,Language(s) First Learned and Still Understood,   French only,58645
Alberta,Language(s) First Learned and Still Understood,   Both English and French,5780
Alberta,Language(s) First Learned and Still Understood,   Other languages,497205
Alberta,Mobility Status - Place of Residence 1 Year Ago,Total population 1 year and over,2905340
Alberta,Mobility Status - Place of Residence 1 Year Ago,   Lived at the same address 1 year ago,2392760
Alberta,Mobility Status - Place of Residence 1 Year Ago,"   Lived within the same province/territory 1 year ago, but changed address",417970
Alberta,Mobility Status - Place of Residence 1 Year Ago,   Lived in a different province/territory or country 1 year ago,94610
Alberta,Mobility Status - Place of Residence 5 Years Ago,Total population 5 years and over,2753825
Alberta,Mobility Status - Place of Residence 5 Years Ago,   Lived at the same address 5 years ago,1399580
Alberta,Mobility Status - Place of Residence 5 Years Ago,"   Lived within the same province/territory 5 years ago, but changed address",1032330
Alberta,Mobility Status - Place of Residence 5 Years Ago,   Lived in a different province/territory or country 5 years ago,321910
Alberta,Immigration Characteristics,Total - All persons,2941150
Alberta,Immigration Characteristics,   Canadian-born population,2485535
Alberta,Immigration Characteristics,   Foreign-born population,438335
Alberta,Immigration Characteristics,      Immigrated before 1991,308415
Alberta,Immigration Characteristics,      Immigrated between 1991 and 2001,129920
Alberta,Immigration Characteristics,   Non-permanent residents,17275
Alberta,Aboriginal Population,Total - All persons,2941150
Alberta,Aboriginal Population,   Aboriginal identity population,156220
Alberta,Aboriginal Population,   Non-Aboriginal population,2784925
Alberta,Visible Minority Status,Total population by visible minority groups,2941150
Alberta,Visible Minority Status,   Visible minority population,329930
Alberta,Visible Minority Status,      Chinese,99095
Alberta,Visible Minority Status,      South Asian,69580
Alberta,Visible Minority Status,      Black,31395
Alberta,Visible Minority Status,      Filipino,33940
Alberta,Visible Minority Status,      Latin American,18745
Alberta,Visible Minority Status,      Southeast Asian,23740
Alberta,Visible Minority Status,      Arab,19320
Alberta,Visible Minority Status,      West Asian,5225
Alberta,Visible Minority Status,      Korean,7800
Alberta,Visible Minority Status,      Japanese,9950
Alberta,Visible Minority Status,"      Visible minority, n.i.e",4220
Alberta,Visible Minority Status,      Multiple visible minorities,6910
Alberta,Visible Minority Status,   All others,2611220
Alberta,Religion,Total - Religion,2941150
Alberta,Religion,   Catholic,786365
Alberta,Religion,   Protestant,1145455
Alberta,Religion,   Christian Orthodox,44475
Alberta,Religion,"   Christian, n.i.e.",123140
Alberta,Religion,   Muslim,49045
Alberta,Religion,   Jewish,11085
Alberta,Religion,   Buddhist,33410
Alberta,Religion,   Hindu,15965
Alberta,Religion,   Sikh,23470
Alberta,Religion,   Eastern religions,3335
Alberta,Religion,   Other religions,10565
Alberta,Religion,   No religious affiliation,694840
Alberta,School Attendance,Total population 15 years and over attending school full time,265675
Alberta,School Attendance,   Age group 15-19 attending full time,143235
Alberta,School Attendance,   Age group 20-24 attending full time,68330
Alberta,School Attendance,Total population 15 years and over attending school part time,113930
Alberta,School Attendance,   Age group 15-19 attending part time,10390
Alberta,School Attendance,   Age group 20-24 attending part time,19215
Alberta,Highest Level of Schooling,Total population aged 20-34,641520
Alberta,Highest Level of Schooling,   % of the population aged 20-34 with less than a high school graduation certificate,18.2
Alberta,Highest Level of Schooling,   % of the population aged 20-34 with a high school graduation certificate and/or some postsecondary,32.2
Alberta,Highest Level of Schooling,   % of the population aged 20-34 with a trades certificate or diploma,11.6
Alberta,Highest Level of Schooling,   % of the population aged 20-34 with a college certificate or diploma,18
Alberta,Highest Level of Schooling,"   % of the population aged 20-34 with a university certificate, diploma or degree",20
Alberta,Highest Level of Schooling,Total population aged 35-44,515670
Alberta,Highest Level of Schooling,   % of the population aged 35-44 with less than a high school graduation certificate,20.3
Alberta,Highest Level of Schooling,   % of the population aged 35-44 with a high school graduation certificate and/or some postsecondary,23.8
Alberta,Highest Level of Schooling,   % of the population aged 35-44 with a trades certificate or diploma,16.4
Alberta,Highest Level of Schooling,   % of the population aged 35-44 with a college certificate or diploma,19.7
Alberta,Highest Level of Schooling,"   % of the population aged 35-44 with a university certificate, diploma or degree",19.8
Alberta,Highest Level of Schooling,Total population aged 45-64,658835
Alberta,Highest Level of Schooling,   % of the population aged 45-64 with less than a high school graduation certificate,26.2
Alberta,Highest Level of Schooling,   % of the population aged 45-64 with a high school graduation certificate and/or some postsecondary,20.1
Alberta,Highest Level of Schooling,   % of the population aged 45-64 with a trades certificate or diploma,15.8
Alberta,Highest Level of Schooling,   % of the population aged 45-64 with a college certificate or diploma,17.1
Alberta,Highest Level of Schooling,"   % of the population aged 45-64 with a university certificate, diploma or degree",20.9
Alberta,Earnings in 2000, All persons with earnings (counts),1768440
Alberta,Earnings in 2000, Average earnings (all persons with earnings ($)),32603
Alberta,Earnings in 2000," Worked full year, full time (counts)",936180
Alberta,Earnings in 2000," Average earnings (worked full year, full time ($))",44130
Alberta,Income in 2000,Persons 15 years of age and over with income,2266520
Alberta,Income in 2000,Median total income of persons 15 years of age and over ($),23025
Alberta,Income in 2000,Composition of total income (100%),100
Alberta,Income in 2000,   Earnings - % of income,81.1
Alberta,Income in 2000,   Government transfers - % of income,9.3
Alberta,Income in 2000,   Other money - % of income,9.5
Alberta,Language Used Most Often at Work,Total - Population 15 years and over who worked since 2000,1830345
Alberta,Language Used Most Often at Work,   English,1797185
Alberta,Language Used Most Often at Work,   French,4945
Alberta,Language Used Most Often at Work,   Non-official language,18395
Alberta,Language Used Most Often at Work,   English and French,2370
